manga_id,author_id,role
36417,12211,Story & Art
36417,16911,Story & Art
36417,16913,Story & Art
36431,4756,Story & Art
38531,14671,Story & Art
39753,7667,Story & Art
39753,9169,Story & Art
39753,9560,Story & Art
39753,9705,Story & Art
39753,11322,Story & Art
39753,15303,Story & Art
39753,18423,Story & Art
39753,32741,Story & Art
39753,42215,Story
39753,42843,Story & Art
39753,44034,Story & Art
41163,3170,Story
41423,3436,Story & Art
50545,18647,Story & Art
51501,4298,Story & Art
53275,13121,Story & Art
58845,25549,Story & Art
58917,25559,Story & Art
59485,24941,Story & Art
61993,3551,Story
61993,23013,Art
62461,8346,Story & Art
64441,18915,Story & Art
68725,18569,Story & Art
69681,23051,Story & Art
75129,22471,Story & Art
81195,2647,Story & Art
81677,2650,Art
81677,18197,Story
86741,36996,Story & Art
87854,11204,Story & Art
88188,22395,Story & Art
88845,34631,Story & Art
92802,39010,Story & Art
93895,18313,Story & Art
105339,4888,Story & Art
110033,12129,Story & Art
112130,47079,Art
112130,47655,Story
123919,11320,Story & Art
124499,54232,Story & Art
124776,2479,Art
124776,3710,Story
129429,52374,Story & Art
141550,54004,Story & Art
146483,52636,Story & Art
149344,59770,Story & Art
150476,3267,Story & Art
152520,52704,Story & Art
153625,55484,Story
153625,63220,Art
157336,49610,Story & Art
52431,5465,Story
52431,5597,Art
124794,33539,Story & Art
110945,9605,Story & Art
24671,19701,Story & Art
47196,20318,Story
47196,20755,Art
58139,21367,Story & Art
62477,2530,Art
62477,3747,Story
11396,2274,Story & Art
17446,3117,Story & Art
26927,7643,Story & Art
53085,23035,Story & Art
53299,11290,Story & Art
89123,37907,Story & Art
91724,3023,Story & Art
107243,41718,Story & Art
114135,49182,Story & Art
127162,49279,Story
127162,53168,Art
129728,61135,Story & Art
141733,56022,Story & Art
154680,12693,Story & Art
159343,58993,Art
159343,66038,Story
2943,3409,Story & Art
6089,4877,Story & Art
8244,5585,Story & Art
10775,13003,Story & Art
11629,6794,Story & Art
11937,11713,Story & Art
15722,8629,Story & Art
16017,6874,Story & Art
18298,8247,Story & Art
21931,2132,Story & Art
22931,17335,Story & Art
24281,12004,Story & Art
24392,5293,Story & Art
28767,5399,Story & Art
30085,14047,Story & Art
30211,14143,Story & Art
30701,10407,Story & Art
34445,10689,Story & Art
38621,16297,Story & Art
39133,14667,Story & Art
50469,22433,Story & Art
50737,21089,Story & Art
52419,22731,Story & Art
52949,4184,Story & Art
53185,12469,Story & Art
54035,23225,Story & Art
54503,23225,Story & Art
58547,12355,Art
58547,25423,Story
58705,3673,Story & Art
60291,26183,Story & Art
63799,13162,Art
63799,25445,Story
64103,3891,Story & Art
64735,28973,Story & Art
68251,25765,Story & Art
72419,23937,Story & Art
76673,18603,Art
76673,26567,Story
76673,33203,Story
76673,33357,Art
77305,5006,Story & Art
84215,7334,Story & Art
87713,12462,Story
87713,22733,Art
87713,24825,Story
88602,37730,Story & Art
89702,19341,Story & Art
90235,38272,Story & Art
92840,2408,Story & Art
95310,7125,Story & Art
96738,15759,Art
96738,17205,Story
101362,17969,Art
101362,42045,Story
103086,45439,Story & Art
103570,28355,Story & Art
104125,43983,Story & Art
107896,38523,Story & Art
109107,11110,Art
109107,33105,Story
109787,47691,Story & Art
118581,2478,Story & Art
122033,51878,Story & Art
130828,3395,Story & Art
138370,18177,Art
138370,49059,Story
140757,54304,Story & Art
142706,44689,Story & Art
144290,56621,Story & Art
145262,25431,Story & Art
146064,20320,Story & Art
147282,24191,Story & Art
150035,61118,Story & Art
152155,58128,Story
152155,61311,Art
152549,61474,Story & Art
155331,32133,Art
155331,52227,Story
160759,30461,Art
160759,55513,Story
142719,56168,Story
142719,56169,Art
109603,2256,Art
109603,7191,Story
126295,28495,Art
126295,41780,Story
148352,52856,Story & Art
10770,3050,Story & Art
12463,2459,Story & Art
21833,2889,Story & Art
66721,29021,Story & Art
4162,3898,Story & Art
6990,9952,Story & Art
7651,3036,Story & Art
21022,2284,Story & Art
26156,2777,Story & Art
30731,11647,Story & Art
31981,2896,Story & Art
48485,3533,Art
48485,16133,Story
52983,14101,Story & Art
58999,23893,Story & Art
65397,14623,Story & Art
69561,30489,Story & Art
70413,30713,Story & Art
75317,14671,Art
75317,27171,Story
75317,30433,Story
75317,31265,Story
75317,32847,Art
83893,36201,Story & Art
84159,17467,Story & Art
88875,37835,Story & Art
91262,15977,Story & Art
98724,16803,Art
98724,41322,Story
100404,41785,Art
100404,41838,Story
121129,2534,Story & Art
127946,50926,Story & Art
133111,16809,Story & Art
139122,48994,Story & Art
141223,55554,Story & Art
155748,64098,Story & Art
1641,3123,Story & Art
3744,3723,Story & Art
3788,2960,Story & Art
5465,2323,Story
5465,4435,Art
8753,5782,Story & Art
12237,12258,Story & Art
13911,10378,Story
13911,25853,Art
15328,5553,Story & Art
18502,10302,Story & Art
19547,10380,Story & Art
22290,6472,Story & Art
30399,14591,Story & Art
31011,1999,Story & Art
31793,14673,Story & Art
32603,15037,Story & Art
32871,15197,Story & Art
38467,13037,Story & Art
38933,14257,Story & Art
43095,17453,Story & Art
47947,12959,Story & Art
49993,22245,Story & Art
52959,13751,Story & Art
53673,17695,Story & Art
55663,23951,Story & Art
57319,24971,Story
57319,24979,Art
58121,11344,Story
58121,26239,Art
58617,17339,Art
58617,25447,Story
61039,8640,Story & Art
62085,5638,Story
63007,17289,Story & Art
66077,10499,Story & Art
71943,31377,Story & Art
79035,34077,Story & Art
84523,11597,Story & Art
86739,12334,Story & Art
86774,6469,Story & Art
87423,6760,Story & Art
88902,20777,Story & Art
88902,38237,Story & Art
90709,3775,Story & Art
91349,23117,Story & Art
92000,39232,Story & Art
94519,8252,Art
94519,26915,Story
96885,5613,Story & Art
97151,17591,Story & Art
105109,19101,Story & Art
105109,33771,Story & Art
110282,13187,Story & Art
110490,47074,Story
110490,47075,Art
110515,41711,Story
110515,47041,Art
110961,47225,Story & Art
115350,49486,Story & Art
115735,49812,Story & Art
115982,2469,Story
115982,49819,Art
116078,49853,Story & Art
117452,22093,Story & Art
118468,43210,Story & Art
122859,2463,Story
122859,31425,Art
131615,7363,Story
131615,55986,Art
134800,2522,Story & Art
135397,3217,Story & Art
135467,55209,Story & Art
136376,49478,Story & Art
137841,54643,Story & Art
138086,58128,Story
138086,58129,Art
138822,54895,Story & Art
144622,49907,Story & Art
145849,49474,Story & Art
147403,50194,Story & Art
149244,59701,Story
149244,59702,Art
157979,49484,Story
157979,65222,Art
135652,60471,Story
135652,64200,Art
86356,4813,Story
86356,10648,Art
18696,6659,Story & Art
102852,28917,Story
102852,34777,Art
108280,36351,Art
108280,46094,Story
113199,4752,Story & Art
114629,49581,Story & Art
120727,50980,Story & Art
143533,55987,Story & Art
13032,6023,Story & Art
16178,1940,Story & Art
39177,15705,Story & Art
60461,26251,Art
60461,26253,Story
61439,12959,Story
61439,14799,Art
67385,14357,Story & Art
72827,15975,Story
72827,31967,Art
86370,2533,Story & Art
86759,37813,Story & Art
92106,38091,Art
92106,38703,Story
94652,4017,Story
94652,8611,Art
95923,40873,Story & Art
97055,40748,Story & Art
100163,41798,Story & Art
103576,33653,Story
103576,39218,Art
110210,39002,Story & Art
111607,17883,Story & Art
112639,50753,Story & Art
117153,10036,Art
117153,49180,Story
130732,32813,Story & Art
133674,7622,Story
133674,21149,Art
134476,38533,Story & Art
141187,25079,Story & Art
148807,2127,Story & Art
6057,4177,Story & Art
6254,4904,Story & Art
7291,3076,Story & Art
7874,12993,Story & Art
10684,2259,Story & Art
11824,20212,Story & Art
12646,7261,Story & Art
14578,10735,Story
14578,16939,Art
14756,3326,Story & Art
15051,6684,Story & Art
18927,3267,Story & Art
19413,10326,Story & Art
21841,10239,Story & Art
26062,13887,Story & Art
27763,9996,Story & Art
32625,4899,Story & Art
35379,8208,Story & Art
38233,12547,Story & Art
38401,14257,Story & Art
38413,13823,Story & Art
45745,19825,Story & Art
52931,9632,Story & Art
53903,23203,Story & Art
55383,3551,Story
55383,8570,Art
56935,12057,Story & Art
57333,2356,Story & Art
62113,17373,Story & Art
63065,17703,Story & Art
63321,14093,Story & Art
63321,16119,Story & Art
63321,19225,Story & Art
63321,21295,Story & Art
63321,25553,Story & Art
72557,10728,Story & Art
73233,16297,Story & Art
75089,32653,Story & Art
83645,27367,Art
83645,32629,Story
84013,29419,Story & Art
84013,36073,Story & Art
84013,36075,Story & Art
84161,11315,Story & Art
90047,25679,Story & Art
91960,11221,Story & Art
92578,14239,Story & Art
92584,40175,Story & Art
95937,2476,Story & Art
96389,2992,Story
96389,47275,Art
97203,5789,Story & Art
107174,2742,Story & Art
108384,29563,Story
108384,30433,Story
108384,32855,Art
110298,11226,Story & Art
111226,43210,Story & Art
111315,33931,Story & Art
118590,4702,Story & Art
118983,50981,Story & Art
128979,17201,Story & Art
128979,41412,Story & Art
128979,43539,Story & Art
128979,51940,Story & Art
128979,54785,Story & Art
128979,54886,Story & Art
128979,55041,Story & Art
128979,56891,Story & Art
128979,58651,Story & Art
128979,59977,Story & Art
131819,53104,Story & Art
142914,56216,Story & Art
144522,56431,Story & Art
147954,31745,Art
147954,58980,Story
155062,39093,Art
155062,41063,Story
155095,52856,Story & Art
131914,44761,Story
131914,56091,Art
138530,55303,Story & Art
70407,11316,Story & Art
102257,4810,Story & Art
138042,54705,Story & Art
142985,54395,Story & Art
21203,11159,Art
21203,11196,Story
33147,3844,Story & Art
42087,2207,Art
93441,34145,Story & Art
16190,5543,Story & Art
20995,11272,Story
20995,11273,Art
22975,6635,Story & Art
38361,4926,Story & Art
64131,3540,Story & Art
74095,12875,Story
74095,29771,Story
74095,32447,Art
74181,29147,Art
74181,32545,Story
78985,6275,Story & Art
87353,10443,Story & Art
87559,14561,Story
87559,37271,Art
90462,2040,Art
90462,12338,Story
106258,8345,Story & Art
114956,3940,Story
114956,12651,Art
125154,26783,Story & Art
139223,50899,Story & Art
2751,3374,Art
5112,2662,Story & Art
5708,3270,Story & Art
10774,6473,Story & Art
13151,3061,Story & Art
14765,6874,Story & Art
14912,8371,Story & Art
17877,3122,Story & Art
18081,8216,Story & Art
18692,4309,Story & Art
19035,10335,Story & Art
21973,11152,Story & Art
22015,9568,Story & Art
22332,11649,Story & Art
22838,5078,Story & Art
23137,11513,Story & Art
24931,10498,Story & Art
28111,12464,Story & Art
53591,6263,Story & Art
53649,3594,Story & Art
53671,17695,Story & Art
55641,12468,Story & Art
55953,23971,Story & Art
58939,22839,Story & Art
59791,6780,Story & Art
62229,14281,Story & Art
63963,22825,Story & Art
64307,14141,Story & Art
66269,15041,Story & Art
67893,3491,Story & Art
74361,24105,Story
74361,32569,Art
74665,32659,Story & Art
75277,32853,Story & Art
76405,33229,Story & Art
78225,33847,Story & Art
79875,34341,Story & Art
81701,4094,Story & Art
83953,36085,Story & Art
84033,11947,Story & Art
85089,24111,Story & Art
86665,36974,Story & Art
88621,21081,Story & Art
88952,17947,Story & Art
89575,26689,Story
89575,34401,Art
91401,38521,Story & Art
103796,43398,Story & Art
105794,44751,Story & Art
108709,49998,Story & Art
108740,33539,Story & Art
110208,22447,Story
110208,46980,Art
119104,47491,Art
119104,50065,Story
120755,49480,Story & Art
122336,13197,Story & Art
124753,36870,Story & Art
128539,53584,Story & Art
128723,47528,Story & Art
135287,7652,Story & Art
135305,12420,Story & Art
137622,50932,Story & Art
137902,8346,Story & Art
138975,54956,Story & Art
140195,44355,Story & Art
142342,9652,Story & Art
143365,56462,Art
143365,56463,Story
144174,53115,Story & Art
144232,52355,Story & Art
144807,56199,Art
144807,56947,Story
145989,43113,Story & Art
146510,47228,Story & Art
151505,62266,Story & Art
152196,61334,Story
152196,61335,Art
157241,12987,Story & Art
5774,3117,Story & Art
104336,4309,Story & Art
126419,52467,Story & Art
21394,4537,Story & Art
80175,34737,Story & Art
124107,50450,Story & Art
143934,3461,Story & Art
146910,36509,Story & Art
153437,50732,Story & Art
9418,2093,Story & Art
13493,3082,Story & Art
14408,5410,Story & Art
15949,4465,Story & Art
19889,10222,Story & Art
23818,2229,Story
27267,8488,Story & Art
38431,17457,Story & Art
51651,11480,Story & Art
64001,17527,Art
64001,18165,Story
64001,27171,Story
64001,27983,Art
74141,2419,Story
74141,27159,Art
84659,2327,Story & Art
86871,2469,Story
86871,10695,Art
86871,18185,Story
86871,33113,Story
86871,37053,Art
90809,17071,Story & Art
94693,24139,Art
94693,39711,Story
95223,34463,Art
95223,39788,Story
98483,11394,Story & Art
111486,38143,Story & Art
114982,6606,Story & Art
126768,3940,Story
126768,12651,Art
148607,35567,Art
148607,58208,Story
2511,2778,Story & Art
4670,2748,Story & Art
7435,5238,Story & Art
9803,1970,Story & Art
9803,2019,Story & Art
9803,2089,Story & Art
9803,2173,Story & Art
9803,3835,Story & Art
9803,4279,Story & Art
9803,5563,Story & Art
9803,5593,Story & Art
9803,18715,Story & Art
9803,25811,Story & Art
11169,4365,Art
11169,6664,Story
19453,10330,Story & Art
19950,7662,Story & Art
21870,2934,Story & Art
21870,2935,Story & Art
23414,34309,Story & Art
24666,4202,Story & Art
26397,21793,Story & Art
27291,2747,Story & Art
29555,7739,Story & Art
31693,14629,Story & Art
32601,14663,Story & Art
32683,5557,Story & Art
36021,42408,Story & Art
36685,4521,Story & Art
38931,17335,Story & Art
39059,2662,Story & Art
47096,17703,Story & Art
47765,2233,Story & Art
49377,22063,Story & Art
53577,13829,Story & Art
55317,23901,Story & Art
56119,22233,Art
56119,24141,Story
57701,17425,Story & Art
62193,3936,Story & Art
68155,27411,Story & Art
68689,22637,Story & Art
70505,13101,Story & Art
70803,30857,Story & Art
70865,13879,Story & Art
71879,17695,Story & Art
74891,7667,Story & Art
75847,9192,Story & Art
80343,17461,Story & Art
81643,4994,Story & Art
84063,11377,Story & Art
85195,5815,Art
85195,36417,Story
85703,13203,Story & Art
85871,5185,Story
85871,8943,Story
85871,12119,Art
86854,4538,Story & Art
88177,5006,Story & Art
88705,2026,Story
88705,37144,Art
91258,37385,Story & Art
91345,38532,Story & Art
91353,18909,Story & Art
91844,4000,Story & Art
93338,29611,Story
93338,29613,Art
93338,37434,Story
94258,25533,Story & Art
95407,11025,Story & Art
99694,17491,Story & Art
100224,6252,Art
100224,36301,Story
102676,44518,Story & Art
107740,3035,Art
107740,48194,Story
110187,2093,Story & Art
110708,47095,Story & Art
110947,12742,Story & Art
119559,47984,Story & Art
123302,6386,Story & Art
123734,38982,Art
123734,52274,Story
128190,54027,Story & Art
131465,51646,Story & Art
137611,54544,Story & Art
137913,53594,Story & Art
138691,32471,Art
138691,52063,Story
142787,15971,Story & Art
143649,7614,Art
143649,56505,Story
146688,25491,Story
146688,50612,Art
146849,30715,Art
146849,49653,Story
148960,59517,Story
148960,59518,Art
149355,59784,Story & Art
154187,3628,Story & Art
155215,16515,Story & Art
157793,60850,Story
157793,65158,Art
157802,65696,Story
157802,65697,Art
160066,66476,Story
160066,66477,Art
26949,6464,Story & Art
21066,15781,Story & Art
23374,25811,Art
23374,39565,Story
45623,16267,Story & Art
52975,8316,Story & Art
79813,2134,Story & Art
110462,41896,Art
110462,46993,Story
141605,41789,Art
141605,52137,Story
3848,3769,Story & Art
12118,4537,Story & Art
19426,11049,Story & Art
22224,11060,Story & Art
37293,12415,Story
37293,17917,Art
43801,19121,Story & Art
52933,9632,Story & Art
55825,24011,Art
55825,24013,Story
61535,27083,Story & Art
70479,9632,Story & Art
72685,17307,Story & Art
76441,9601,Story & Art
89082,37910,Story & Art
89722,2632,Story & Art
97224,17309,Story & Art
108874,5693,Story & Art
111241,38135,Story & Art
120697,47767,Story & Art
131061,52648,Story
131061,52649,Art
137226,57181,Story & Art
150389,57867,Story & Art
7335,5208,Story
7335,5209,Art
9207,2958,Story & Art
9712,2591,Story & Art
14279,9073,Story
14932,2310,Story & Art
16463,4902,Story & Art
17379,7250,Story & Art
21954,3775,Story & Art
22016,9568,Story & Art
23578,11669,Art
23578,11670,Story
23833,17457,Story & Art
27901,12623,Story & Art
31321,14597,Story & Art
31575,7657,Art
31575,15427,Art
31575,15429,Art
31575,15431,Art
31743,9632,Story & Art
31799,14677,Story & Art
32069,10086,Story & Art
33887,2539,Story & Art
38377,7590,Story & Art
38397,7213,Story & Art
41403,18325,Story & Art
41663,4735,Story & Art
44053,9632,Story & Art
46740,20707,Story & Art
47789,16809,Story & Art
50739,4140,Story & Art
51871,23389,Story & Art
57403,2428,Story & Art
58781,11315,Story & Art
58949,19781,Story & Art
58959,19781,Story & Art
60197,8786,Story & Art
65769,20719,Story & Art
65893,13575,Story & Art
67931,9565,Story & Art
68589,29563,Story
68589,29771,Story
68589,29785,Art
69693,12971,Story & Art
70897,4650,Art
70897,31459,Story
71505,2847,Story
71505,12003,Art
80623,12135,Story & Art
81961,6683,Story & Art
83323,13877,Story & Art
86650,23525,Story & Art
86807,37042,Story & Art
87172,3002,Story
87172,7396,Art
87856,22395,Story & Art
87886,22395,Story & Art
88218,13875,Story & Art
89095,7365,Story
89095,17005,Art
89342,3775,Story & Art
90508,37193,Story & Art
92519,37830,Art
92519,38805,Story
94974,18125,Story & Art
97823,10514,Story & Art
98914,15769,Story & Art
102444,13079,Art
102444,42349,Story
109098,49556,Story & Art
118185,7055,Art
118185,24027,Story
122874,54048,Story & Art
134938,18247,Art
134938,53884,Story
135946,46997,Story & Art
141818,49907,Story & Art
145263,57073,Story & Art
146060,37059,Story & Art
146517,52383,Story & Art
147969,11257,Story & Art
148199,5606,Story
148199,40995,Art
149440,54564,Story & Art
149644,60002,Story & Art
